YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-08,WEEKENDS/HOLIDAY,19,TRAIN,BP3,1437,2704
2026-08,WEEKDAY,8,TRAIN,CC23,5359,81249
2026-08,WEEKDAY,9,TRAIN,SW6,2975,1746
2026-08,WEEKENDS/HOLIDAY,12,TRAIN,EW7,10604,7882
2026-08,WEEKENDS/HOLIDAY,18,TRAIN,NE12/CC13,40510,48959
2026-08,WEEKENDS/HOLIDAY,13,TRAIN,EW29,7276,4923
2026-08,WEEKDAY,8,TRAIN,EW16/NE3/TE17,36054,134817
2026-08,WEEKENDS/HOLIDAY,10,TRAIN,EW10,7843,6357
2026-08,WEEKENDS/HOLIDAY,22,TRAIN,CC30,45,59
2026-08,WEEKDAY,13,TRAIN,SW6,2411,2736
2026-08,WEEKENDS/HOLIDAY,17,TRAIN,CC24,11256,5292
2026-08,WEEKDAY,12,TRAIN,NE9,26181,18331
2026-08,WEEKENDS/HOLIDAY,22,TRAIN,TE27,1024,3416
2026-08,WEEKENDS/HOLIDAY,6,TRAIN,EW7,4677,2017
2026-08,WEEKDAY,8,TRAIN,NE8,40493,40364
2026-08,WEEKDAY,7,TRAIN,EW30,3480,33032
2026-08,WEEKENDS/HOLIDAY,7,TRAIN,EW21/CC22,4126,9093
2026-08,WEEKENDS/HOLIDAY,8,TRAIN,NS19,17705,13058
2026-08,WEEKDAY,14,TRAIN,NS4/BP1,32589,36172
2026-08,WEEKENDS/HOLIDAY,0,TRAIN,CC21,77,182
2026-08,WEEKENDS/HOLIDAY,5,TRAIN,NE17/PTC,2301,484
2026-08,WEEKDAY,16,TRAIN,BP2,2015,3090
2026-08,WEEKDAY,20,TRAIN,BP11,1215,5275
2026-08,WEEKDAY,16,TRAIN,DT2,8703,2765
2026-08,WEEKENDS/HOLIDAY,17,TRAIN,TE25,2507,2509
2026-08,WEEKDAY,23,TRAIN,CC12,686,2712
2026-08,WEEKENDS/HOLIDAY,11,TRAIN,EW31,1959,635
2026-08,WEEKDAY,0,TRAIN,CC5,25,86
2026-08,WEEKDAY,14,TRAIN,NS11,28064,31908
2026-08,WEEKENDS/HOLIDAY,15,TRAIN,PE3,3550,3882
2026-08,WEEKENDS/HOLIDAY,12,TRAIN,EW31,2707,746
2026-08,WEEKDAY,0,TRAIN,NS11,800,7275
2026-08,WEEKENDS/HOLIDAY,8,TRAIN,EW21/CC22,6305,12839
2026-08,WEEKENDS/HOLIDAY,13,TRAIN,DT17,3465,3780
2026-08,WEEKENDS/HOLIDAY,13,TRAIN,NS24/NE6/CC1,24938,30185
2026-08,WEEKDAY,19,TRAIN,TE12,6306,4370
2026-08,WEEKDAY,13,TRAIN,PE7,5280,4728
2026-08,WEEKDAY,7,TRAIN,EW18,34500,37139
2026-08,WEEKENDS/HOLIDAY,17,TRAIN,BP6/DT1,21922,26212
2026-08,WEEKENDS/HOLIDAY,23,TRAIN,BP4,70,371
2026-08,WEEKENDS/HOLIDAY,20,TRAIN,NS11,13596,28790
2026-08,WEEKDAY,18,TRAIN,TE29,4811,12665
2026-08,WEEKENDS/HOLIDAY,23,TRAIN,PW2,13,7
2026-08,WEEKENDS/HOLIDAY,15,TRAIN,EW11,11366,13345
2026-08,WEEKDAY,18,TRAIN,CC4/DT15,94612,37430
2026-08,WEEKDAY,8,TRAIN,SW8,828,2278
2026-08,WEEKDAY,5,TRAIN,CC31,148,9
2026-08,WEEKDAY,0,TRAIN,TE6,120,1766
2026-08,WEEKENDS/HOLIDAY,16,TRAIN,TE3,6720,5278
2026-08,WEEKENDS/HOLIDAY,0,TRAIN,TE12,9,105
2026-08,WEEKENDS/HOLIDAY,15,TRAIN,CC20,2772,3372
2026-08,WEEKENDS/HOLIDAY,18,TRAIN,EW28,21284,19523
2026-08,WEEKENDS/HOLIDAY,13,TRAIN,PW7,2054,2370
2026-08,WEEKDAY,13,TRAIN,CC16,7750,6775
2026-08,WEEKDAY,6,TRAIN,BP7,3602,745
2026-08,WEEKENDS/HOLIDAY,17,TRAIN,PE1,2460,2375
2026-08,WEEKENDS/HOLIDAY,10,TRAIN,DT3,6012,2170
2026-08,WEEKENDS/HOLIDAY,18,TRAIN,EW27,34342,44795
2026-08,WEEKENDS/HOLIDAY,15,TRAIN,NS18,7379,7712
2026-08,WEEKENDS/HOLIDAY,22,TRAIN,DT3,1029,3535
2026-08,WEEKENDS/HOLIDAY,20,TRAIN,EW20,4145,7171
2026-08,WEEKDAY,17,TRAIN,DT27,26465,12785
2026-08,WEEKENDS/HOLIDAY,7,TRAIN,NE10,5250,3780
2026-08,WEEKDAY,13,TRAIN,SE3,4016,3123
2026-08,WEEKDAY,17,TRAIN,TE1,23814,4654
2026-08,WEEKENDS/HOLIDAY,23,TRAIN,CC24,841,1244
2026-08,WEEKDAY,5,TRAIN,NS18,3844,750
2026-08,WEEKDAY,23,TRAIN,CC32,251,430
2026-08,WEEKDAY,10,TRAIN,CC23,4152,28421
2026-08,WEEKENDS/HOLIDAY,11,TRAIN,PW7,2492,1666
2026-08,WEEKENDS/HOLIDAY,15,TRAIN,CC14,3428,3808
2026-08,WEEKENDS/HOLIDAY,20,TRAIN,CC4/DT15,22054,8731
2026-08,WEEKDAY,15,TRAIN,DT21,10659,9884
2026-08,WEEKDAY,16,TRAIN,NS19,36336,41142
2026-08,WEEKENDS/HOLIDAY,14,TRAIN,DT22,7333,7952
2026-08,WEEKDAY,17,TRAIN,TE6,12725,22247
2026-08,WEEKDAY,7,TRAIN,NE8,42169,28611
2026-08,WEEKDAY,19,TRAIN,PW7,3567,7379
2026-08,WEEKENDS/HOLIDAY,9,TRAIN,CC26,1685,2000
2026-08,WEEKDAY,5,TRAIN,TE5,949,117
2026-08,WEEKDAY,19,TRAIN,BP6/DT1,46911,101666
2026-08,WEEKDAY,6,TRAIN,CC4/DT15,761,9312
2026-08,WEEKDAY,5,TRAIN,NE18,3117,399
2026-08,WEEKENDS/HOLIDAY,20,TRAIN,EW15,11539,6134
2026-08,WEEKENDS/HOLIDAY,8,TRAIN,EW11,7272,7443
2026-08,WEEKENDS/HOLIDAY,14,TRAIN,NE9,13782,12012
2026-08,WEEKDAY,19,TRAIN,BP11,2095,10186
2026-08,WEEKENDS/HOLIDAY,9,TRAIN,NE15,18384,6008
2026-08,WEEKDAY,10,TRAIN,CC30,124,116
2026-08,WEEKENDS/HOLIDAY,23,TRAIN,DT4,98,748
2026-08,WEEKENDS/HOLIDAY,5,TRAIN,TE19,26,0
2026-08,WEEKENDS/HOLIDAY,15,TRAIN,TE4,3848,2518
2026-08,WEEKENDS/HOLIDAY,23,TRAIN,SE1,248,1480
2026-08,WEEKDAY,17,TRAIN,CC34/DT16,53144,39476
2026-08,WEEKENDS/HOLIDAY,7,TRAIN,EW9,16594,6460
2026-08,WEEKENDS/HOLIDAY,0,TRAIN,NS15,187,888
2026-08,WEEKDAY,17,TRAIN,TE14/NS22,121116,87161
2026-08,WEEKDAY,19,TRAIN,NS19,44449,65607
2026-08,WEEKENDS/HOLIDAY,13,TRAIN,DT5,14428,9573
2026-08,WEEKDAY,6,TRAIN,EW12/DT14,14098,17114
2026-08,WEEKENDS/HOLIDAY,21,TRAIN,EW28,7143,23940
2026-08,WEEKDAY,19,TRAIN,NE15,16969,71592
2026-08,WEEKDAY,6,TRAIN,NE14,43191,17126
2026-08,WEEKDAY,16,TRAIN,DT8,12843,5018
2026-08,WEEKENDS/HOLIDAY,15,TRAIN,DT5,11262,9188
2026-08,WEEKDAY,14,TRAIN,NS7,15434,13756
2026-08,WEEKDAY,12,TRAIN,TE23,2632,2432
2026-08,WEEKDAY,21,TRAIN,EW9,15547,32861
2026-08,WEEKDAY,13,TRAIN,EW20,11611,11572
2026-08,WEEKENDS/HOLIDAY,12,TRAIN,CC31,1786,1435
2026-08,WEEKENDS/HOLIDAY,5,TRAIN,DT30,127,0
2026-08,WEEKDAY,23,TRAIN,CC21,3232,2175
2026-08,WEEKENDS/HOLIDAY,18,TRAIN,NS12,11142,14498
2026-08,WEEKDAY,9,TRAIN,DT29,16352,4875
2026-08,WEEKDAY,6,TRAIN,NS2,50391,18403
2026-08,WEEKDAY,12,TRAIN,SW2,4400,2844
2026-08,WEEKDAY,10,TRAIN,PE4,1717,701
2026-08,WEEKDAY,11,TRAIN,EW6,10274,6566
2026-08,WEEKDAY,7,TRAIN,TE11,8734,13827
2026-08,WEEKENDS/HOLIDAY,17,TRAIN,NS8,10689,10280
2026-08,WEEKENDS/HOLIDAY,5,TRAIN,NE5,223,16
2026-08,WEEKENDS/HOLIDAY,8,TRAIN,TE1,2893,3655
2026-08,WEEKENDS/HOLIDAY,22,TRAIN,EW6,1750,7074
2026-08,WEEKDAY,9,TRAIN,EW28,35102,29956
2026-08,WEEKDAY,6,TRAIN,DT27,8913,7847
2026-08,WEEKENDS/HOLIDAY,0,TRAIN,NE10,87,399
2026-08,WEEKDAY,7,TRAIN,DT2,7389,17633
2026-08,WEEKENDS/HOLIDAY,21,TRAIN,EW17,8647,14651
2026-08,WEEKDAY,8,TRAIN,NE10,44947,36948
2026-08,WEEKDAY,21,TRAIN,BP12,938,3224
2026-08,WEEKENDS/HOLIDAY,6,TRAIN,CC2,181,388
2026-08,WEEKENDS/HOLIDAY,0,TRAIN,CC14,31,223
2026-08,WEEKENDS/HOLIDAY,17,TRAIN,SE1,2729,2536
2026-08,WEEKDAY,11,TRAIN,TE4,3825,4239
2026-08,WEEKDAY,20,TRAIN,EW10,6979,21083
2026-08,WEEKENDS/HOLIDAY,16,TRAIN,TE15,8288,7977
2026-08,WEEKDAY,7,TRAIN,NS4/BP1,116841,72640
2026-08,WEEKDAY,12,TRAIN,EW12/DT14,50924,80198
2026-08,WEEKDAY,19,TRAIN,NS18,16817,27590
2026-08,WEEKENDS/HOLIDAY,14,TRAIN,SW7,660,1150
2026-08,WEEKENDS/HOLIDAY,21,TRAIN,TE28,1543,3433
2026-08,WEEKDAY,20,TRAIN,NS15,17455,14979
2026-08,WEEKENDS/HOLIDAY,7,TRAIN,DT21,563,1099
2026-08,WEEKENDS/HOLIDAY,14,TRAIN,DT29,3726,3285
2026-08,WEEKDAY,5,TRAIN,BP3,2604,220
2026-08,WEEKDAY,6,TRAIN,CC6,1419,2794
2026-08,WEEKENDS/HOLIDAY,14,TRAIN,TE28,2128,2770
2026-08,WEEKENDS/HOLIDAY,9,TRAIN,NS13,32247,18775
2026-08,WEEKENDS/HOLIDAY,22,TRAIN,NE14,4553,20111
2026-08,WEEKENDS/HOLIDAY,0,TRAIN,NE18,0,611
2026-08,WEEKENDS/HOLIDAY,9,TRAIN,TE27,4896,2002
2026-08,WEEKDAY,8,TRAIN,CC21,15076,14449
2026-08,WEEKENDS/HOLIDAY,13,TRAIN,EW11,10910,13541
2026-08,WEEKENDS/HOLIDAY,7,TRAIN,EW2/DT32,16708,10883
2026-08,WEEKDAY,16,TRAIN,EW19,16847,18223
2026-08,WEEKDAY,9,TRAIN,NE10,27298,18985
2026-08,WEEKENDS/HOLIDAY,14,TRAIN,CC4/DT15,14360,20088
2026-08,WEEKENDS/HOLIDAY,18,TRAIN,PE2,3074,3795
2026-08,WEEKDAY,18,TRAIN,EW21/CC22,125073,58613
2026-08,WEEKDAY,23,TRAIN,EW24/NS1,14264,10194
2026-08,WEEKENDS/HOLIDAY,12,TRAIN,EW11,11399,12597
2026-08,WEEKDAY,23,TRAIN,DT27,1121,3580
2026-08,WEEKENDS/HOLIDAY,5,TRAIN,BP2,520,87
2026-08,WEEKDAY,22,TRAIN,NS13,22748,58710
2026-08,WEEKENDS/HOLIDAY,22,TRAIN,TE22,5128,634
2026-08,WEEKDAY,17,TRAIN,DT30,9407,19496
2026-08,WEEKDAY,17,TRAIN,NE10,30440,24773
2026-08,WEEKDAY,10,TRAIN,EW30,1189,1468
2026-08,WEEKENDS/HOLIDAY,18,TRAIN,NS17/CC15,16660,13508
2026-08,WEEKENDS/HOLIDAY,8,TRAIN,TE18,1662,4628
2026-08,WEEKENDS/HOLIDAY,5,TRAIN,EW28,4372,327
2026-08,WEEKENDS/HOLIDAY,21,TRAIN,SW4,596,2376
2026-08,WEEKENDS/HOLIDAY,21,TRAIN,CC27,1287,739
2026-08,WEEKENDS/HOLIDAY,15,TRAIN,BP11,1832,1715
2026-08,WEEKDAY,22,TRAIN,TE4,4322,3536
2026-08,WEEKENDS/HOLIDAY,15,TRAIN,EW5,18843,19428
2026-08,WEEKENDS/HOLIDAY,16,TRAIN,EW5,18938,21910
2026-08,WEEKENDS/HOLIDAY,7,TRAIN,SW8,297,320
2026-08,WEEKDAY,8,TRAIN,CC26,7801,28835
2026-08,WEEKDAY,16,TRAIN,DT29,5023,7934
2026-08,WEEKENDS/HOLIDAY,19,TRAIN,PW2,260,165
2026-08,WEEKENDS/HOLIDAY,0,TRAIN,TE13,26,136
2026-08,WEEKDAY,7,TRAIN,PW3,3759,2586
2026-08,WEEKENDS/HOLIDAY,8,TRAIN,PW6,1142,320
2026-08,WEEKENDS/HOLIDAY,15,TRAIN,PW3,418,487
2026-08,WEEKDAY,6,TRAIN,SW3,5012,1079
2026-08,WEEKDAY,6,TRAIN,DT6,3801,5364
2026-08,WEEKENDS/HOLIDAY,22,TRAIN,TE29,586,2161
2026-08,WEEKENDS/HOLIDAY,10,TRAIN,EW33,3018,1771
2026-08,WEEKENDS/HOLIDAY,11,TRAIN,NS14,21336,12203
2026-08,WEEKENDS/HOLIDAY,22,TRAIN,CC14,1187,2838
2026-08,WEEKDAY,11,TRAIN,BP3,3763,2025
2026-08,WEEKDAY,23,TRAIN,NS24/NE6/CC1,11609,4671
2026-08,WEEKENDS/HOLIDAY,0,TRAIN,CC4/DT15,280,247
2026-08,WEEKDAY,20,TRAIN,NS9/TE2,46078,86266
2026-08,WEEKENDS/HOLIDAY,16,TRAIN,NE11,10751,10161
2026-08,WEEKDAY,5,TRAIN,CC3,58,14
2026-08,WEEKENDS/HOLIDAY,18,TRAIN,DT3,4110,4647
2026-08,WEEKENDS/HOLIDAY,22,TRAIN,DT30,1233,6468
2026-08,WEEKDAY,15,TRAIN,TE23,2130,3863
2026-08,WEEKENDS/HOLIDAY,18,TRAIN,CC31,2141,1654
2026-08,WEEKENDS/HOLIDAY,5,TRAIN,CC14,272,28
2026-08,WEEKENDS/HOLIDAY,20,TRAIN,CC30,82,106
2026-08,WEEKENDS/HOLIDAY,13,TRAIN,EW4,9773,6962
2026-08,WEEKENDS/HOLIDAY,6,TRAIN,NE14,8755,2831
2026-08,WEEKENDS/HOLIDAY,16,TRAIN,PE6,4515,4367
2026-08,WEEKDAY,0,TRAIN,CC28,1,86
2026-08,WEEKDAY,21,TRAIN,DT5,11562,16179
2026-08,WEEKENDS/HOLIDAY,22,TRAIN,TE3,1520,6791
2026-08,WEEKDAY,5,TRAIN,NE17/PTC,9251,2107
2026-08,WEEKDAY,22,TRAIN,SW6,402,3076
2026-08,WEEKDAY,22,TRAIN,NS5,8022,30691
2026-08,WEEKDAY,15,TRAIN,DT23,3177,2936
2026-08,WEEKENDS/HOLIDAY,7,TRAIN,BP11,1828,440
2026-08,WEEKDAY,7,TRAIN,PE1,13174,5179
2026-08,WEEKENDS/HOLIDAY,20,TRAIN,NS9/TE2,28609,39667
2026-08,WEEKENDS/HOLIDAY,11,TRAIN,NE7/DT12,19544,33768
2026-08,WEEKENDS/HOLIDAY,10,TRAIN,DT2,2375,840
2026-08,WEEKDAY,0,TRAIN,TE23,28,209
2026-08,WEEKDAY,0,TRAIN,EW26,63,3978
2026-08,WEEKDAY,15,TRAIN,NS25/EW13,48484,42968
2026-08,WEEKENDS/HOLIDAY,15,TRAIN,NE17/PTC,31887,31522
2026-08,WEEKENDS/HOLIDAY,10,TRAIN,BP3,3047,980
2026-08,WEEKENDS/HOLIDAY,20,TRAIN,NE14,9284,20525
2026-08,WEEKDAY,17,TRAIN,NS15,64162,22011
2026-08,WEEKENDS/HOLIDAY,23,TRAIN,TE27,460,1854
2026-08,WEEKENDS/HOLIDAY,11,TRAIN,DT23,1532,1761
2026-08,WEEKDAY,15,TRAIN,NE9,20635,18604
2026-08,WEEKDAY,18,TRAIN,CC32,11207,3582
2026-08,WEEKENDS/HOLIDAY,20,TRAIN,DT13,7186,6815
2026-08,WEEKDAY,21,TRAIN,EW10,5981,18966
2026-08,WEEKENDS/HOLIDAY,18,TRAIN,SW5,3807,4894
2026-08,WEEKDAY,12,TRAIN,NS16,36934,32135
2026-08,WEEKENDS/HOLIDAY,18,TRAIN,DT17,4498,4322
2026-08,WEEKDAY,10,TRAIN,DT5,12643,9797
2026-08,WEEKDAY,11,TRAIN,PE7,3629,2328
2026-08,WEEKENDS/HOLIDAY,21,TRAIN,BP6/DT1,12412,24762
2026-08,WEEKDAY,19,TRAIN,NE18,23667,23592
2026-08,WEEKENDS/HOLIDAY,9,TRAIN,DT34,2410,1365
2026-08,WEEKENDS/HOLIDAY,8,TRAIN,NS16,23815,15806
2026-08,WEEKENDS/HOLIDAY,6,TRAIN,CC21,1003,938
2026-08,WEEKDAY,14,TRAIN,BP13,1009,1339
2026-08,WEEKENDS/HOLIDAY,0,TRAIN,TE3,46,1066
2026-08,WEEKENDS/HOLIDAY,5,TRAIN,TE25,22,0
2026-08,WEEKDAY,6,TRAIN,SW8,638,1171
2026-08,WEEKDAY,8,TRAIN,DT8,9302,17059
2026-08,WEEKDAY,6,TRAIN,PW3,3671,964
2026-08,WEEKENDS/HOLIDAY,14,TRAIN,CG2,20228,19818
2026-08,WEEKENDS/HOLIDAY,9,TRAIN,CC6,2962,7813
2026-08,WEEKENDS/HOLIDAY,7,TRAIN,CC24,2086,8220
2026-08,WEEKDAY,21,TRAIN,EW31,3534,2250
2026-08,WEEKDAY,18,TRAIN,BP2,3157,7826
2026-08,WEEKDAY,13,TRAIN,CC31,2262,2428
2026-08,WEEKDAY,22,TRAIN,DT23,3048,3139
2026-08,WEEKDAY,5,TRAIN,PE4,744,129
2026-08,WEEKDAY,18,TRAIN,CC12,14563,25442
2026-08,WEEKENDS/HOLIDAY,21,TRAIN,TE15,6853,4355
2026-08,WEEKDAY,14,TRAIN,BP5,1981,2224
2026-08,WEEKENDS/HOLIDAY,5,TRAIN,BP6/DT1,1334,1726
2026-08,WEEKDAY,14,TRAIN,DT3,6693,6197
2026-08,WEEKDAY,11,TRAIN,TE25,3347,1882
2026-08,WEEKDAY,12,TRAIN,TE3,13427,10344
2026-08,WEEKENDS/HOLIDAY,18,TRAIN,EW11,14378,14810
2026-08,WEEKENDS/HOLIDAY,18,TRAIN,CC5,4778,9716
2026-08,WEEKDAY,23,TRAIN,NS15,2975,4762
2026-08,WEEKENDS/HOLIDAY,14,TRAIN,DT4,1377,1410
2026-08,WEEKDAY,21,TRAIN,NS4/BP1,23569,45534
2026-08,WEEKDAY,12,TRAIN,PE1,3618,2903
2026-08,WEEKDAY,11,TRAIN,NE16/STC,41054,31491
2026-08,WEEKDAY,23,TRAIN,BP3,302,1262
2026-08,WEEKDAY,22,TRAIN,NS7,14721,38608
2026-08,WEEKENDS/HOLIDAY,17,TRAIN,CC2,4376,2828
2026-08,WEEKDAY,13,TRAIN,DT3,6149,4872
2026-08,WEEKDAY,21,TRAIN,CC31,891,3321
2026-08,WEEKENDS/HOLIDAY,22,TRAIN,CC2,1764,1625
2026-08,WEEKENDS/HOLIDAY,19,TRAIN,EW16/NE3/TE17,14987,12486
2026-08,WEEKDAY,14,TRAIN,NS25/EW13,49112,44166
2026-08,WEEKENDS/HOLIDAY,19,TRAIN,CC2,3724,2482
2026-08,WEEKDAY,12,TRAIN,NS7,18798,14551
2026-08,WEEKDAY,12,TRAIN,CC14,7841,5067
2026-08,WEEKENDS/HOLIDAY,20,TRAIN,BP12,583,1471
2026-08,WEEKENDS/HOLIDAY,17,TRAIN,SW1,1302,599
2026-08,WEEKDAY,8,TRAIN,BP8,2987,3790
2026-08,WEEKDAY,17,TRAIN,BP2,2776,4343
2026-08,WEEKENDS/HOLIDAY,17,TRAIN,CC16,4601,3622
2026-08,WEEKENDS/HOLIDAY,10,TRAIN,SW8,693,470
2026-08,WEEKDAY,9,TRAIN,NE8,25868,30874
2026-08,WEEKDAY,19,TRAIN,SE4,2590,9251
2026-08,WEEKENDS/HOLIDAY,20,TRAIN,SE5,623,2066
2026-08,WEEKDAY,18,TRAIN,NS9/TE2,95287,207056
2026-08,WEEKENDS/HOLIDAY,16,TRAIN,DT21,7122,6248
2026-08,WEEKENDS/HOLIDAY,20,TRAIN,TE25,1356,2341
2026-08,WEEKENDS/HOLIDAY,16,TRAIN,SW3,897,708
2026-08,WEEKDAY,17,TRAIN,CC28,6919,7930
2026-08,WEEKENDS/HOLIDAY,19,TRAIN,NS5,11037,20569
2026-08,WEEKENDS/HOLIDAY,23,TRAIN,NS21/DT11,12026,11815
2026-08,WEEKDAY,7,TRAIN,EW19,43295,23890
2026-08,WEEKDAY,9,TRAIN,CC17/TE9,13573,11045
2026-08,WEEKENDS/HOLIDAY,18,TRAIN,NE1/CC29,56971,39885
2026-08,WEEKDAY,9,TRAIN,DT3,13559,2866
2026-08,WEEKDAY,8,TRAIN,TE4,10431,14298
2026-08,WEEKENDS/HOLIDAY,11,TRAIN,DT25,2651,1348
2026-08,WEEKDAY,21,TRAIN,TE11,2817,4803
2026-08,WEEKDAY,7,TRAIN,CC20,13795,13316
2026-08,WEEKENDS/HOLIDAY,22,TRAIN,DT7,886,1595
2026-08,WEEKENDS/HOLIDAY,12,TRAIN,CC27,1464,1396
2026-08,WEEKDAY,0,TRAIN,BP10,0,1
2026-08,WEEKDAY,7,TRAIN,CG1/DT35,2745,32326
2026-08,WEEKDAY,11,TRAIN,CC34/DT16,17336,37947
2026-08,WEEKDAY,12,TRAIN,EW20,12187,9364
2026-08,WEEKDAY,20,TRAIN,DT23,4633,3767
2026-08,WEEKENDS/HOLIDAY,17,TRAIN,SW4,1905,2184
2026-08,WEEKENDS/HOLIDAY,12,TRAIN,EW9,17463,12497
2026-08,WEEKDAY,7,TRAIN,NS28,1626,3835
2026-08,WEEKDAY,20,TRAIN,PE3,3061,9604
2026-08,WEEKDAY,17,TRAIN,NE12/CC13,71805,116649
2026-08,WEEKENDS/HOLIDAY,8,TRAIN,NE10,7444,5677
2026-08,WEEKDAY,6,TRAIN,NS4/BP1,66119,40425
2026-08,WEEKDAY,15,TRAIN,NE10,16375,16066
2026-08,WEEKDAY,14,TRAIN,TE13,4648,6328
2026-08,WEEKENDS/HOLIDAY,0,TRAIN,SW7,12,212
2026-08,WEEKDAY,9,TRAIN,CC2,2841,13072
2026-08,WEEKDAY,11,TRAIN,SE1,4106,2455
2026-08,WEEKDAY,22,TRAIN,NS23,50015,9803
2026-08,WEEKDAY,19,TRAIN,CC28,5064,9916
2026-08,WEEKDAY,13,TRAIN,DT33,14070,10280
2026-08,WEEKENDS/HOLIDAY,14,TRAIN,TE3,6862,4958
2026-08,WEEKDAY,13,TRAIN,BP8,2516,1863
2026-08,WEEKENDS/HOLIDAY,6,TRAIN,NS9/TE2,16629,11750
2026-08,WEEKDAY,13,TRAIN,NE9,24397,22228
2026-08,WEEKENDS/HOLIDAY,20,TRAIN,DT30,2066,6271
2026-08,WEEKDAY,6,TRAIN,NE7/DT12,17127,14967
2026-08,WEEKENDS/HOLIDAY,17,TRAIN,NS16,24206,29696
2026-08,WEEKENDS/HOLIDAY,20,TRAIN,BP9,560,1187
2026-08,WEEKENDS/HOLIDAY,22,TRAIN,EW25,3153,7849
2026-08,WEEKDAY,10,TRAIN,TE27,7672,2743
2026-08,WEEKENDS/HOLIDAY,15,TRAIN,EW30,1821,761
2026-08,WEEKDAY,14,TRAIN,NS9/TE2,45878,58011
2026-08,WEEKENDS/HOLIDAY,0,TRAIN,DT7,14,165
2026-08,WEEKDAY,16,TRAIN,CC3,8911,5722
2026-08,WEEKDAY,12,TRAIN,CC8,7811,5612
2026-08,WEEKDAY,16,TRAIN,BP13,1225,1340
2026-08,WEEKENDS/HOLIDAY,11,TRAIN,NE4/DT19,26157,50331
2026-08,WEEKDAY,9,TRAIN,CC5,3521,12342
2026-08,WEEKENDS/HOLIDAY,23,TRAIN,CC6,14257,375
2026-08,WEEKENDS/HOLIDAY,20,TRAIN,SW2,1647,1412
2026-08,WEEKENDS/HOLIDAY,8,TRAIN,DT34,1901,1457
2026-08,WEEKENDS/HOLIDAY,14,TRAIN,DT34,2463,2195
2026-08,WEEKENDS/HOLIDAY,7,TRAIN,PW4,1605,600
2026-08,WEEKENDS/HOLIDAY,16,TRAIN,NS25/EW13,56644,49653
2026-08,WEEKENDS/HOLIDAY,13,TRAIN,CC3,6122,8769
2026-08,WEEKENDS/HOLIDAY,19,TRAIN,NS23,35116,22615
2026-08,WEEKDAY,21,TRAIN,PW3,242,1377
2026-08,WEEKDAY,19,TRAIN,CC10/DT26,25454,31518
2026-08,WEEKDAY,15,TRAIN,SE4,2849,4207
2026-08,WEEKENDS/HOLIDAY,21,TRAIN,NS23,35199,11176
2026-08,WEEKDAY,17,TRAIN,NE9,51773,33166
2026-08,WEEKDAY,20,TRAIN,NE11,14608,17928
2026-08,WEEKENDS/HOLIDAY,0,TRAIN,EW15,68,235
2026-08,WEEKDAY,7,TRAIN,EW33,19705,18058
2026-08,WEEKDAY,14,TRAIN,NE14,26139,24656
2026-08,WEEKENDS/HOLIDAY,8,TRAIN,PE2,4005,874
2026-08,WEEKENDS/HOLIDAY,20,TRAIN,CG2,19246,11732
2026-08,WEEKENDS/HOLIDAY,18,TRAIN,DT8,2308,2874
2026-08,WEEKDAY,15,TRAIN,TE4,4992,4046
2026-08,WEEKENDS/HOLIDAY,19,TRAIN,TE1,3404,4120
2026-08,WEEKDAY,14,TRAIN,SW1,2394,1920
2026-08,WEEKENDS/HOLIDAY,10,TRAIN,BP11,2783,1043
2026-08,WEEKENDS/HOLIDAY,18,TRAIN,TE5,4191,5676
2026-08,WEEKENDS/HOLIDAY,5,TRAIN,PW7,260,154
2026-08,WEEKDAY,8,TRAIN,EW20,32322,40654
2026-08,WEEKENDS/HOLIDAY,6,TRAIN,SE4,1103,346
2026-08,WEEKENDS/HOLIDAY,19,TRAIN,TE7,2257,3783
2026-08,WEEKENDS/HOLIDAY,10,TRAIN,SE5,2249,836
2026-08,WEEKDAY,14,TRAIN,SW2,3868,3010
2026-08,WEEKDAY,15,TRAIN,CC12,10380,7879
2026-08,WEEKENDS/HOLIDAY,6,TRAIN,BP10,1264,297
2026-08,WEEKENDS/HOLIDAY,10,TRAIN,CC6,5065,8111
2026-08,WEEKENDS/HOLIDAY,12,TRAIN,PW5,2041,1345
2026-08,WEEKDAY,6,TRAIN,SW1,2962,1627
2026-08,WEEKDAY,8,TRAIN,EW24/NS1,58899,180236
2026-08,WEEKDAY,21,TRAIN,TE24,1238,3690
2026-08,WEEKDAY,10,TRAIN,TE15,7602,10493
2026-08,WEEKDAY,18,TRAIN,TE16,23369,17876
2026-08,WEEKENDS/HOLIDAY,12,TRAIN,PW1,1822,2490
2026-08,WEEKDAY,8,TRAIN,TE24,9640,3923
2026-08,WEEKENDS/HOLIDAY,21,TRAIN,DT20,3461,3535
2026-08,WEEKDAY,5,TRAIN,TE27,1023,1
2026-08,WEEKDAY,17,TRAIN,DT31,12689,18155
2026-08,WEEKENDS/HOLIDAY,6,TRAIN,NS13,18078,5074
2026-08,WEEKENDS/HOLIDAY,8,TRAIN,CC5,1008,1339
2026-08,WEEKDAY,11,TRAIN,DT18,12472,18054
2026-08,WEEKENDS/HOLIDAY,13,TRAIN,BP11,2304,1868
2026-08,WEEKENDS/HOLIDAY,19,TRAIN,CC34/DT16,42144,41059
