YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-06,WEEKDAY,6,BUS,10051,392,358
2026-06,WEEKDAY,0,BUS,05023,256,49
2026-06,WEEKENDS/HOLIDAY,22,BUS,53331,0,34
2026-06,WEEKENDS/HOLIDAY,14,BUS,49021,8,10
2026-06,WEEKENDS/HOLIDAY,8,BUS,23151,2,60
2026-06,WEEKDAY,17,BUS,98029,236,137
2026-06,WEEKENDS/HOLIDAY,22,BUS,46079,85,348
2026-06,WEEKDAY,15,BUS,97189,372,94
2026-06,WEEKDAY,10,BUS,77119,50,0
2026-06,WEEKENDS/HOLIDAY,22,BUS,59651,41,324
2026-06,WEEKDAY,23,BUS,50169,149,284
2026-06,WEEKDAY,14,BUS,28339,1624,1191
2026-06,WEEKENDS/HOLIDAY,17,BUS,84679,278,46
2026-06,WEEKENDS/HOLIDAY,17,BUS,65669,55,175
2026-06,WEEKENDS/HOLIDAY,18,BUS,17311,39,32
2026-06,WEEKDAY,19,BUS,27341,781,4451
2026-06,WEEKENDS/HOLIDAY,14,BUS,24009,2170,2330
2026-06,WEEKENDS/HOLIDAY,7,BUS,80301,30,11
2026-06,WEEKENDS/HOLIDAY,12,BUS,58129,815,372
2026-06,WEEKENDS/HOLIDAY,12,BUS,92209,136,183
2026-06,WEEKENDS/HOLIDAY,14,BUS,76431,42,47
2026-06,WEEKDAY,22,BUS,83049,209,239
2026-06,WEEKENDS/HOLIDAY,5,BUS,43681,114,1
2026-06,WEEKENDS/HOLIDAY,7,BUS,46789,254,24
2026-06,WEEKDAY,17,BUS,26121,34,68
2026-06,WEEKDAY,11,BUS,96111,1630,505
2026-06,WEEKENDS/HOLIDAY,13,BUS,78129,40,103
2026-06,WEEKDAY,23,BUS,58011,605,349
2026-06,WEEKENDS/HOLIDAY,11,BUS,44639,55,1444
2026-06,WEEKDAY,16,BUS,52049,643,1303
2026-06,WEEKENDS/HOLIDAY,7,BUS,13063,95,82
2026-06,WEEKENDS/HOLIDAY,0,BUS,84201,62,47
2026-06,WEEKENDS/HOLIDAY,18,BUS,58451,69,2
2026-06,WEEKENDS/HOLIDAY,13,BUS,27301,210,549
2026-06,WEEKDAY,21,BUS,59181,1267,634
2026-06,WEEKDAY,22,BUS,61009,20,329
2026-06,WEEKDAY,13,BUS,24581,73,157
2026-06,WEEKENDS/HOLIDAY,19,BUS,28251,151,42
2026-06,WEEKDAY,22,BUS,65499,9,77
2026-06,WEEKENDS/HOLIDAY,7,BUS,46159,102,251
2026-06,WEEKDAY,11,BUS,96059,306,90
2026-06,WEEKDAY,5,BUS,21239,8,76
2026-06,WEEKENDS/HOLIDAY,14,BUS,65329,164,68
2026-06,WEEKDAY,21,BUS,53389,2108,1772
2026-06,WEEKDAY,18,BUS,25641,74,20
2026-06,WEEKENDS/HOLIDAY,6,BUS,67531,20,24
2026-06,WEEKDAY,10,BUS,21549,18,9
2026-06,WEEKENDS/HOLIDAY,10,BUS,11161,1783,2292
2026-06,WEEKENDS/HOLIDAY,15,BUS,65089,138,89
2026-06,WEEKDAY,16,BUS,43731,534,155
2026-06,WEEKDAY,17,BUS,53339,501,23
2026-06,WEEKENDS/HOLIDAY,23,BUS,84359,167,93
2026-06,WEEKENDS/HOLIDAY,14,BUS,71299,152,41
2026-06,WEEKENDS/HOLIDAY,15,BUS,16159,41,386
2026-06,WEEKENDS/HOLIDAY,21,BUS,85071,59,85
2026-06,WEEKDAY,12,BUS,65339,667,348
2026-06,WEEKENDS/HOLIDAY,11,BUS,43139,100,36
2026-06,WEEKDAY,17,BUS,18049,2718,439
2026-06,WEEKENDS/HOLIDAY,16,BUS,46991,105,134
2026-06,WEEKENDS/HOLIDAY,20,BUS,59559,25,275
2026-06,WEEKENDS/HOLIDAY,19,BUS,02051,344,190
2026-06,WEEKENDS/HOLIDAY,22,BUS,46631,222,31
2026-06,WEEKDAY,22,BUS,66341,224,95
2026-06,WEEKENDS/HOLIDAY,17,BUS,84219,892,1047
2026-06,WEEKDAY,23,BUS,74941,74,512
2026-06,WEEKENDS/HOLIDAY,7,BUS,26431,0,8
2026-06,WEEKENDS/HOLIDAY,15,BUS,83199,7,10
2026-06,WEEKENDS/HOLIDAY,19,BUS,99129,101,21
2026-06,WEEKDAY,15,BUS,54401,100,649
2026-06,WEEKENDS/HOLIDAY,16,BUS,19019,997,992
2026-06,WEEKENDS/HOLIDAY,0,BUS,67759,42,124
2026-06,WEEKDAY,20,BUS,95051,686,368
2026-06,WEEKDAY,20,BUS,82259,132,26
2026-06,WEEKDAY,8,BUS,80109,1251,4175
2026-06,WEEKENDS/HOLIDAY,9,BUS,83269,45,0
2026-06,WEEKDAY,14,BUS,21151,56,6
2026-06,WEEKDAY,19,BUS,11009,1212,158
2026-06,WEEKDAY,18,BUS,45261,733,1664
2026-06,WEEKENDS/HOLIDAY,12,BUS,52581,0,14
2026-06,WEEKDAY,22,BUS,44549,128,124
2026-06,WEEKDAY,22,BUS,11419,1292,840
2026-06,WEEKDAY,15,BUS,54199,1064,827
2026-06,WEEKENDS/HOLIDAY,12,BUS,09048,2936,4528
2026-06,WEEKDAY,17,BUS,68161,194,7
2026-06,WEEKDAY,0,BUS,04179,83,123
2026-06,WEEKENDS/HOLIDAY,6,BUS,28099,953,2465
2026-06,WEEKDAY,19,BUS,68039,796,837
2026-06,WEEKENDS/HOLIDAY,15,BUS,11139,336,217
2026-06,WEEKENDS/HOLIDAY,23,BUS,84321,12,91
2026-06,WEEKDAY,13,BUS,97181,45,86
2026-06,WEEKENDS/HOLIDAY,22,BUS,23059,15,19
2026-06,WEEKDAY,17,BUS,45061,4376,913
2026-06,WEEKENDS/HOLIDAY,17,BUS,43401,484,432
2026-06,WEEKENDS/HOLIDAY,22,BUS,51079,157,90
2026-06,WEEKENDS/HOLIDAY,20,BUS,26209,15,3
2026-06,WEEKENDS/HOLIDAY,10,BUS,65619,174,79
2026-06,WEEKENDS/HOLIDAY,23,BUS,28041,61,42
2026-06,WEEKDAY,20,BUS,92121,1970,934
2026-06,WEEKENDS/HOLIDAY,9,BUS,66321,204,43
2026-06,WEEKENDS/HOLIDAY,15,BUS,49249,17,15
2026-06,WEEKENDS/HOLIDAY,8,BUS,67071,493,483
2026-06,WEEKENDS/HOLIDAY,7,BUS,21069,153,689
2026-06,WEEKDAY,22,BUS,92309,32,110
2026-06,WEEKDAY,22,BUS,93031,903,456
2026-06,WEEKDAY,5,BUS,45491,2,0
2026-06,WEEKDAY,17,BUS,45411,2057,3814
2026-06,WEEKDAY,22,BUS,66069,46,161
2026-06,WEEKDAY,8,BUS,28461,4010,4336
2026-06,WEEKENDS/HOLIDAY,19,BUS,58549,2339,1463
2026-06,WEEKENDS/HOLIDAY,14,BUS,64069,408,278
2026-06,WEEKENDS/HOLIDAY,15,BUS,80271,147,202
2026-06,WEEKENDS/HOLIDAY,21,BUS,20171,17,110
2026-06,WEEKDAY,15,BUS,58399,54,133
2026-06,WEEKDAY,20,BUS,27219,959,72
2026-06,WEEKENDS/HOLIDAY,11,BUS,14329,396,376
2026-06,WEEKDAY,21,BUS,55199,121,543
2026-06,WEEKENDS/HOLIDAY,6,BUS,21721,28,7
2026-06,WEEKDAY,12,BUS,43091,322,167
2026-06,WEEKDAY,5,BUS,50239,16,0
2026-06,WEEKDAY,9,BUS,74041,22,8
2026-06,WEEKDAY,5,BUS,40469,68,0
2026-06,WEEKENDS/HOLIDAY,14,BUS,44509,569,218
2026-06,WEEKENDS/HOLIDAY,9,BUS,43199,649,526
2026-06,WEEKDAY,0,BUS,41119,25,7
2026-06,WEEKDAY,12,BUS,05199,1215,1224
2026-06,WEEKENDS/HOLIDAY,21,BUS,67631,284,101
2026-06,WEEKDAY,10,BUS,18151,267,46
2026-06,WEEKDAY,18,BUS,40091,324,557
2026-06,WEEKENDS/HOLIDAY,18,BUS,03579,3,35
2026-06,WEEKENDS/HOLIDAY,13,BUS,46371,108,243
2026-06,WEEKENDS/HOLIDAY,10,BUS,33039,37,0
2026-06,WEEKDAY,5,BUS,43241,21,0
2026-06,WEEKENDS/HOLIDAY,13,BUS,28501,452,558
2026-06,WEEKDAY,17,BUS,26249,2,36
2026-06,WEEKENDS/HOLIDAY,8,BUS,67371,363,475
2026-06,WEEKENDS/HOLIDAY,12,BUS,21229,54,93
2026-06,WEEKENDS/HOLIDAY,21,BUS,83201,4,50
2026-06,WEEKDAY,20,BUS,47659,173,82
2026-06,WEEKENDS/HOLIDAY,22,BUS,44299,157,526
2026-06,WEEKENDS/HOLIDAY,15,BUS,67429,90,42
2026-06,WEEKENDS/HOLIDAY,19,BUS,20021,316,903
2026-06,WEEKDAY,20,BUS,66479,688,194
2026-06,WEEKENDS/HOLIDAY,23,BUS,01621,139,64
2026-06,WEEKENDS/HOLIDAY,10,BUS,65409,336,199
2026-06,WEEKDAY,19,BUS,62151,66,65
2026-06,WEEKDAY,8,BUS,59031,1531,1634
2026-06,WEEKDAY,11,BUS,97011,498,444
2026-06,WEEKENDS/HOLIDAY,9,BUS,51049,23,71
2026-06,WEEKENDS/HOLIDAY,23,BUS,98099,118,117
2026-06,WEEKENDS/HOLIDAY,22,BUS,08041,970,550
2026-06,WEEKDAY,19,BUS,31191,8,1
2026-06,WEEKENDS/HOLIDAY,20,BUS,54351,87,99
2026-06,WEEKENDS/HOLIDAY,7,BUS,70241,39,37
2026-06,WEEKENDS/HOLIDAY,12,BUS,61041,46,90
2026-06,WEEKENDS/HOLIDAY,16,BUS,67799,237,124
2026-06,WEEKENDS/HOLIDAY,0,BUS,11521,14,12
2026-06,WEEKENDS/HOLIDAY,23,BUS,13031,3,16
2026-06,WEEKENDS/HOLIDAY,11,BUS,59129,826,224
2026-06,WEEKDAY,12,BUS,11589,181,204
2026-06,WEEKDAY,17,BUS,08019,704,487
2026-06,WEEKDAY,22,BUS,59181,920,437
2026-06,WEEKENDS/HOLIDAY,14,BUS,70151,52,117
2026-06,WEEKENDS/HOLIDAY,6,BUS,96239,14,43
2026-06,WEEKDAY,1,BUS,28009,240,188
2026-06,WEEKENDS/HOLIDAY,21,BUS,06159,308,89
2026-06,WEEKDAY,22,BUS,93061,462,790
2026-06,WEEKENDS/HOLIDAY,13,BUS,72139,28,20
2026-06,WEEKDAY,8,BUS,95089,42,3
2026-06,WEEKDAY,11,BUS,21541,22,53
2026-06,WEEKENDS/HOLIDAY,6,BUS,17201,507,48
2026-06,WEEKDAY,9,BUS,23119,11,35
2026-06,WEEKDAY,19,BUS,44021,5460,3542
2026-06,WEEKDAY,21,BUS,81189,342,2038
2026-06,WEEKDAY,16,BUS,76481,106,1129
2026-06,WEEKDAY,17,BUS,18331,217,90
2026-06,WEEKDAY,11,BUS,21449,2834,3581
2026-06,WEEKDAY,22,BUS,42309,19,247
2026-06,WEEKENDS/HOLIDAY,10,BUS,50349,394,171
2026-06,WEEKENDS/HOLIDAY,7,BUS,22029,8,1
2026-06,WEEKDAY,6,BUS,40129,395,73
2026-06,WEEKENDS/HOLIDAY,13,BUS,59481,110,246
2026-06,WEEKDAY,17,BUS,45371,237,349
2026-06,WEEKDAY,10,BUS,24611,2,45
2026-06,WEEKDAY,13,BUS,25631,5,7
2026-06,WEEKDAY,15,BUS,56261,206,225
2026-06,WEEKDAY,18,BUS,44191,10,78
2026-06,WEEKDAY,6,BUS,63319,939,706
2026-06,WEEKDAY,6,BUS,91081,188,54
2026-06,WEEKENDS/HOLIDAY,0,BUS,81139,21,61
2026-06,WEEKENDS/HOLIDAY,0,BUS,17159,40,42
2026-06,WEEKENDS/HOLIDAY,14,BUS,82109,1344,953
2026-06,WEEKDAY,15,BUS,77011,563,1611
2026-06,WEEKENDS/HOLIDAY,21,BUS,82179,13,27
2026-06,WEEKDAY,22,BUS,82129,79,85
2026-06,WEEKDAY,22,BUS,43319,71,74
2026-06,WEEKENDS/HOLIDAY,11,BUS,61079,292,89
2026-06,WEEKENDS/HOLIDAY,19,BUS,67519,24,11
2026-06,WEEKENDS/HOLIDAY,15,BUS,84529,348,998
2026-06,WEEKENDS/HOLIDAY,0,BUS,59351,2,4
2026-06,WEEKENDS/HOLIDAY,23,BUS,11079,54,275
2026-06,WEEKENDS/HOLIDAY,5,BUS,43069,10,158
2026-06,WEEKDAY,6,BUS,17319,421,382
2026-06,WEEKDAY,17,BUS,10479,124,82
2026-06,WEEKDAY,23,BUS,59649,5,23
2026-06,WEEKENDS/HOLIDAY,19,BUS,21119,0,7
2026-06,WEEKENDS/HOLIDAY,7,BUS,54281,626,830
2026-06,WEEKDAY,22,BUS,44259,6012,4244
2026-06,WEEKDAY,6,BUS,64339,608,162
2026-06,WEEKDAY,20,BUS,75521,87,45
2026-06,WEEKDAY,9,BUS,53209,88,559
2026-06,WEEKENDS/HOLIDAY,13,BUS,17259,428,523
2026-06,WEEKDAY,18,BUS,78091,848,124
2026-06,WEEKENDS/HOLIDAY,10,BUS,57069,17,14
2026-06,WEEKDAY,7,BUS,01611,159,335
2026-06,WEEKDAY,8,BUS,75179,1064,598
2026-06,WEEKENDS/HOLIDAY,11,BUS,67419,423,783
2026-06,WEEKDAY,10,BUS,17381,205,122
2026-06,WEEKENDS/HOLIDAY,12,BUS,18201,33,60
2026-06,WEEKENDS/HOLIDAY,19,BUS,01419,162,126
2026-06,WEEKDAY,22,BUS,66429,241,464
2026-06,WEEKDAY,13,BUS,43581,382,822
2026-06,WEEKDAY,8,BUS,28561,1352,503
2026-06,WEEKDAY,7,BUS,62041,1196,400
2026-06,WEEKENDS/HOLIDAY,0,BUS,65439,20,182
2026-06,WEEKENDS/HOLIDAY,15,BUS,44911,7,47
2026-06,WEEKDAY,18,BUS,09059,2729,1601
2026-06,WEEKENDS/HOLIDAY,14,BUS,27109,234,296
2026-06,WEEKENDS/HOLIDAY,14,BUS,43251,252,187
2026-06,WEEKENDS/HOLIDAY,20,BUS,26399,97,46
2026-06,WEEKDAY,6,BUS,66021,55,135
2026-06,WEEKDAY,18,BUS,98299,491,2782
2026-06,WEEKENDS/HOLIDAY,21,BUS,10499,82,70
2026-06,WEEKDAY,7,BUS,54079,539,260
2026-06,WEEKENDS/HOLIDAY,9,BUS,54369,20,25
2026-06,WEEKENDS/HOLIDAY,15,BUS,25359,7,1
2026-06,WEEKDAY,6,BUS,21311,13,21
2026-06,WEEKENDS/HOLIDAY,16,BUS,66069,91,101
2026-06,WEEKENDS/HOLIDAY,17,BUS,01139,904,887
2026-06,WEEKENDS/HOLIDAY,22,BUS,47759,101,8
2026-06,WEEKDAY,7,BUS,47071,1447,4553
2026-06,WEEKDAY,6,BUS,12109,251,980
2026-06,WEEKDAY,12,BUS,43611,671,496
2026-06,WEEKENDS/HOLIDAY,12,BUS,52011,46,25
2026-06,WEEKENDS/HOLIDAY,13,BUS,28539,334,423
2026-06,WEEKENDS/HOLIDAY,17,BUS,14239,326,246
2026-06,WEEKDAY,12,BUS,54351,1513,632
2026-06,WEEKDAY,11,BUS,40219,632,77
2026-06,WEEKDAY,15,BUS,96301,460,1095
2026-06,WEEKENDS/HOLIDAY,20,BUS,57081,111,146
2026-06,WEEKENDS/HOLIDAY,11,BUS,25161,13,7
2026-06,WEEKDAY,17,BUS,60161,4120,5008
2026-06,WEEKDAY,13,BUS,76229,751,659
2026-06,WEEKDAY,9,BUS,64111,2118,4087
2026-06,WEEKDAY,9,BUS,64349,1709,773
2026-06,WEEKENDS/HOLIDAY,11,BUS,12069,287,199
2026-06,WEEKDAY,11,BUS,52231,303,366
2026-06,WEEKENDS/HOLIDAY,18,BUS,24671,29,4
2026-06,WEEKDAY,21,BUS,98021,130,709
2026-06,WEEKDAY,15,BUS,97091,23,21
2026-06,WEEKENDS/HOLIDAY,16,BUS,47499,196,159
2026-06,WEEKDAY,0,BUS,22341,8,184
2026-06,WEEKENDS/HOLIDAY,18,BUS,26349,399,77
2026-06,WEEKDAY,9,BUS,23101,12,114
2026-06,WEEKDAY,12,BUS,25459,50,28
2026-06,WEEKENDS/HOLIDAY,23,BUS,22231,55,278
2026-06,WEEKENDS/HOLIDAY,16,BUS,63189,153,79
2026-06,WEEKENDS/HOLIDAY,7,BUS,17381,68,72
2026-06,WEEKDAY,12,BUS,63069,839,541
2026-06,WEEKENDS/HOLIDAY,17,BUS,44699,860,972
2026-06,WEEKDAY,17,BUS,74969,50,288
2026-06,WEEKENDS/HOLIDAY,23,BUS,48049,5,3
2026-06,WEEKENDS/HOLIDAY,9,BUS,54351,126,82
2026-06,WEEKDAY,9,BUS,66351,6119,9250
2026-06,WEEKDAY,0,BUS,43739,0,30
2026-06,WEEKDAY,19,BUS,21419,344,318
2026-06,WEEKDAY,17,BUS,84451,1611,4338
2026-06,WEEKENDS/HOLIDAY,22,BUS,54091,58,134
2026-06,WEEKENDS/HOLIDAY,1,BUS,28641,1,3
2026-06,WEEKDAY,11,BUS,83059,1205,945
2026-06,WEEKENDS/HOLIDAY,19,BUS,96131,122,158
2026-06,WEEKDAY,9,BUS,71129,1127,1590
2026-06,WEEKDAY,21,BUS,84279,384,16
2026-06,WEEKDAY,13,BUS,53079,269,293
2026-06,WEEKDAY,21,BUS,58161,4,8
2026-06,WEEKENDS/HOLIDAY,18,BUS,13029,216,55
2026-06,WEEKDAY,12,BUS,13171,169,189
2026-06,WEEKDAY,21,BUS,27411,146,1830
2026-06,WEEKENDS/HOLIDAY,16,BUS,12071,159,283
2026-06,WEEKDAY,11,BUS,64381,1048,2358
2026-06,WEEKENDS/HOLIDAY,18,BUS,26289,5,63
2026-06,WEEKENDS/HOLIDAY,13,BUS,66149,55,77
2026-06,WEEKENDS/HOLIDAY,14,BUS,18109,51,66
2026-06,WEEKENDS/HOLIDAY,22,BUS,81049,368,449
2026-06,WEEKENDS/HOLIDAY,23,BUS,41111,27,25
2026-06,WEEKENDS/HOLIDAY,15,BUS,22179,5,13
2026-06,WEEKDAY,11,BUS,64061,953,633
2026-06,WEEKENDS/HOLIDAY,13,BUS,82151,138,179
2026-06,WEEKENDS/HOLIDAY,19,BUS,21479,99,878
2026-06,WEEKDAY,23,BUS,63219,123,402
2026-06,WEEKENDS/HOLIDAY,11,BUS,92181,240,246
2026-06,WEEKDAY,8,BUS,65429,45,54
2026-06,WEEKENDS/HOLIDAY,15,BUS,59331,315,204
2026-06,WEEKDAY,1,BUS,99031,2,3
2026-06,WEEKENDS/HOLIDAY,19,BUS,68081,46,23
2026-06,WEEKENDS/HOLIDAY,20,BUS,82129,101,92
2026-06,WEEKENDS/HOLIDAY,22,BUS,22331,0,3
2026-06,WEEKENDS/HOLIDAY,8,BUS,46221,151,32
2026-06,WEEKENDS/HOLIDAY,11,BUS,23169,19,0
2026-06,WEEKENDS/HOLIDAY,9,BUS,64521,155,284
2026-06,WEEKENDS/HOLIDAY,17,BUS,65061,1731,1241
2026-06,WEEKENDS/HOLIDAY,13,BUS,94079,24,31
2026-06,WEEKENDS/HOLIDAY,22,BUS,11179,172,259
2026-06,WEEKENDS/HOLIDAY,15,BUS,21631,191,135
2026-06,WEEKDAY,14,BUS,46931,285,106
2026-06,WEEKENDS/HOLIDAY,20,BUS,47011,181,90
2026-06,WEEKDAY,0,BUS,27231,96,4
2026-06,WEEKDAY,23,BUS,84121,67,58
2026-06,WEEKDAY,16,BUS,93121,111,106
2026-06,WEEKDAY,11,BUS,44229,3259,1603
2026-06,WEEKENDS/HOLIDAY,9,BUS,51101,36,44
2026-06,WEEKDAY,16,BUS,45301,1159,1113
2026-06,WEEKENDS/HOLIDAY,12,BUS,21471,281,41
2026-06,WEEKENDS/HOLIDAY,9,BUS,47079,144,72
2026-06,WEEKDAY,14,BUS,43599,139,166
2026-06,WEEKENDS/HOLIDAY,0,BUS,27149,1,4
2026-06,WEEKDAY,7,BUS,21449,1950,1997
2026-06,WEEKENDS/HOLIDAY,13,BUS,20011,100,135
2026-06,WEEKDAY,7,BUS,55329,166,17
2026-06,WEEKENDS/HOLIDAY,0,BUS,43761,2,11
2026-06,WEEKENDS/HOLIDAY,8,BUS,77199,391,183
2026-06,WEEKENDS/HOLIDAY,8,BUS,58449,108,3
2026-06,WEEKENDS/HOLIDAY,10,BUS,61061,288,115
2026-06,WEEKDAY,8,BUS,59461,3068,743
2026-06,WEEKDAY,8,BUS,03519,179,273
2026-06,WEEKDAY,5,BUS,53421,1,0
2026-06,WEEKENDS/HOLIDAY,8,BUS,48039,18,28
2026-06,WEEKENDS/HOLIDAY,16,BUS,25121,43,0
2026-06,WEEKENDS/HOLIDAY,10,BUS,46519,214,33
2026-06,WEEKENDS/HOLIDAY,10,BUS,23251,4,0
2026-06,WEEKENDS/HOLIDAY,18,BUS,44461,563,157
2026-06,WEEKENDS/HOLIDAY,20,BUS,45581,19,23
2026-06,WEEKDAY,22,BUS,16141,217,13
2026-06,WEEKENDS/HOLIDAY,23,BUS,16181,0,1
2026-06,WEEKDAY,20,BUS,17099,124,573
2026-06,WEEKDAY,19,BUS,95091,5,223
2026-06,WEEKDAY,9,BUS,27369,1457,552
2026-06,WEEKDAY,13,BUS,84079,348,265
2026-06,WEEKENDS/HOLIDAY,21,BUS,63191,149,504
2026-06,WEEKENDS/HOLIDAY,10,BUS,44249,390,229
2026-06,WEEKDAY,11,BUS,78191,714,424
2026-06,WEEKENDS/HOLIDAY,21,BUS,63081,47,117
2026-06,WEEKDAY,20,BUS,75251,863,4005
2026-06,WEEKENDS/HOLIDAY,12,BUS,21219,48,85
2026-06,WEEKDAY,13,BUS,52259,74,500
2026-06,WEEKENDS/HOLIDAY,10,BUS,41139,132,165
2026-06,WEEKENDS/HOLIDAY,13,BUS,67119,411,150
2026-06,WEEKDAY,9,BUS,49061,7,112
2026-06,WEEKENDS/HOLIDAY,10,BUS,46639,5,208
2026-06,WEEKDAY,14,BUS,44669,659,655
2026-06,WEEKDAY,18,BUS,47811,569,330
2026-06,WEEKENDS/HOLIDAY,13,BUS,63049,560,622
2026-06,WEEKDAY,21,BUS,13141,274,175
2026-06,WEEKENDS/HOLIDAY,5,BUS,60021,0,7
2026-06,WEEKENDS/HOLIDAY,16,BUS,43609,237,135
2026-06,WEEKDAY,6,BUS,21319,34,156
2026-06,WEEKENDS/HOLIDAY,19,BUS,10209,1271,1496
2026-06,WEEKENDS/HOLIDAY,6,BUS,02151,43,565
2026-06,WEEKDAY,0,BUS,21769,6,16
2026-06,WEEKDAY,20,BUS,22459,118,536
2026-06,WEEKENDS/HOLIDAY,11,BUS,62049,265,453
2026-06,WEEKDAY,0,BUS,30081,1,0
2026-06,WEEKENDS/HOLIDAY,8,BUS,07231,141,453
2026-06,WEEKENDS/HOLIDAY,12,BUS,19049,67,38
2026-06,WEEKENDS/HOLIDAY,12,BUS,59069,1082,776
2026-06,WEEKENDS/HOLIDAY,9,BUS,63361,443,510
2026-06,WEEKDAY,21,BUS,13062,175,111
2026-06,WEEKENDS/HOLIDAY,0,BUS,75031,4,13
2026-06,WEEKENDS/HOLIDAY,10,BUS,58051,278,181
2026-06,WEEKENDS/HOLIDAY,14,BUS,49121,3,31
2026-06,WEEKDAY,13,BUS,20319,359,189
2026-06,WEEKENDS/HOLIDAY,19,BUS,42139,13,24
2026-06,WEEKDAY,13,BUS,58359,492,1523
2026-06,WEEKENDS/HOLIDAY,7,BUS,84251,268,177
2026-06,WEEKENDS/HOLIDAY,6,BUS,04239,40,83
2026-06,WEEKDAY,11,BUS,43671,131,87
2026-06,WEEKDAY,16,BUS,63089,680,630
2026-06,WEEKENDS/HOLIDAY,19,BUS,22221,12,40
2026-06,WEEKENDS/HOLIDAY,18,BUS,40211,73,130
2026-06,WEEKENDS/HOLIDAY,12,BUS,12059,159,136
2026-06,WEEKENDS/HOLIDAY,9,BUS,25461,1,9
2026-06,WEEKDAY,9,BUS,67051,2132,370
2026-06,WEEKDAY,11,BUS,11401,1397,1826
2026-06,WEEKDAY,16,BUS,01121,2007,1398
2026-06,WEEKENDS/HOLIDAY,23,BUS,95109,2585,762
2026-06,WEEKDAY,10,BUS,66081,133,52
2026-06,WEEKENDS/HOLIDAY,16,BUS,46269,44,29
2026-06,WEEKENDS/HOLIDAY,18,BUS,14309,144,256
2026-06,WEEKENDS/HOLIDAY,13,BUS,64219,9,50
2026-06,WEEKENDS/HOLIDAY,17,BUS,64361,364,396
2026-06,WEEKDAY,19,BUS,66589,454,627
2026-06,WEEKENDS/HOLIDAY,9,BUS,46371,161,277
2026-06,WEEKDAY,13,BUS,23311,28,40
2026-06,WEEKDAY,0,BUS,80071,351,604
2026-06,WEEKDAY,19,BUS,75031,1149,2148
