YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-07,WEEKENDS/HOLIDAY,10,BUS,67541,122,287
2026-07,WEEKENDS/HOLIDAY,8,BUS,74031,41,33
2026-07,WEEKDAY,14,BUS,28099,5497,4742
2026-07,WEEKENDS/HOLIDAY,13,BUS,07369,527,618
2026-07,WEEKENDS/HOLIDAY,10,BUS,27159,506,85
2026-07,WEEKDAY,10,BUS,67621,465,107
2026-07,WEEKENDS/HOLIDAY,20,BUS,52289,55,96
2026-07,WEEKENDS/HOLIDAY,8,BUS,53269,47,260
2026-07,WEEKDAY,17,BUS,46679,773,1169
2026-07,WEEKDAY,12,BUS,22399,215,361
2026-07,WEEKDAY,5,BUS,45299,237,6
2026-07,WEEKDAY,21,BUS,82049,2067,1810
2026-07,WEEKENDS/HOLIDAY,6,BUS,46811,64,3
2026-07,WEEKDAY,15,BUS,47019,65,80
2026-07,WEEKDAY,19,BUS,07319,1953,4460
2026-07,WEEKDAY,8,BUS,76319,690,3171
2026-07,WEEKDAY,16,BUS,57041,16,32
2026-07,WEEKENDS/HOLIDAY,13,BUS,17361,77,86
2026-07,WEEKENDS/HOLIDAY,22,BUS,67131,45,162
2026-07,WEEKDAY,17,BUS,76319,461,565
2026-07,WEEKENDS/HOLIDAY,16,BUS,22399,0,19
2026-07,WEEKDAY,15,BUS,41031,914,739
2026-07,WEEKENDS/HOLIDAY,6,BUS,27431,257,65
2026-07,WEEKENDS/HOLIDAY,16,BUS,52539,374,447
2026-07,WEEKENDS/HOLIDAY,21,BUS,65389,8,4
2026-07,WEEKDAY,22,BUS,47079,237,148
2026-07,WEEKENDS/HOLIDAY,19,BUS,10289,137,79
2026-07,WEEKENDS/HOLIDAY,19,BUS,53399,240,99
2026-07,WEEKENDS/HOLIDAY,19,BUS,09191,124,162
2026-07,WEEKDAY,13,BUS,13109,998,803
2026-07,WEEKENDS/HOLIDAY,11,BUS,10299,1912,1053
2026-07,WEEKDAY,6,BUS,44881,705,25
2026-07,WEEKENDS/HOLIDAY,13,BUS,76339,798,83
2026-07,WEEKDAY,1,BUS,84239,5,51
2026-07,WEEKDAY,17,BUS,42181,773,1615
2026-07,WEEKDAY,6,BUS,47611,3701,664
2026-07,WEEKDAY,13,BUS,42199,278,243
2026-07,WEEKDAY,21,BUS,22609,0,6
2026-07,WEEKDAY,20,BUS,99009,1922,841
2026-07,WEEKDAY,9,BUS,59169,2208,355
2026-07,WEEKDAY,8,BUS,66011,69,884
2026-07,WEEKENDS/HOLIDAY,20,BUS,42111,59,220
2026-07,WEEKENDS/HOLIDAY,16,BUS,65039,174,453
2026-07,WEEKDAY,20,BUS,18319,462,13
2026-07,WEEKENDS/HOLIDAY,16,BUS,60011,136,197
2026-07,WEEKDAY,1,BUS,80009,0,7
2026-07,WEEKENDS/HOLIDAY,10,BUS,22251,153,160
2026-07,WEEKDAY,23,BUS,81201,54,257
2026-07,WEEKENDS/HOLIDAY,9,BUS,22191,125,0
2026-07,WEEKENDS/HOLIDAY,12,BUS,65151,177,282
2026-07,WEEKDAY,7,BUS,55121,447,276
2026-07,WEEKDAY,11,BUS,75019,33,61
2026-07,WEEKDAY,13,BUS,65459,1167,719
2026-07,WEEKDAY,14,BUS,96259,868,1123
2026-07,WEEKENDS/HOLIDAY,5,BUS,17101,18,0
2026-07,WEEKDAY,7,BUS,12051,779,127
2026-07,WEEKDAY,16,BUS,11221,509,778
2026-07,WEEKENDS/HOLIDAY,21,BUS,58109,100,72
2026-07,WEEKENDS/HOLIDAY,7,BUS,71169,169,482
2026-07,WEEKENDS/HOLIDAY,17,BUS,46291,75,254
2026-07,WEEKDAY,5,BUS,65269,337,3
2026-07,WEEKDAY,21,BUS,28661,123,29
2026-07,WEEKENDS/HOLIDAY,0,BUS,44641,65,34
2026-07,WEEKENDS/HOLIDAY,20,BUS,45369,142,202
2026-07,WEEKENDS/HOLIDAY,10,BUS,43571,1415,1564
2026-07,WEEKENDS/HOLIDAY,22,BUS,76361,137,168
2026-07,WEEKDAY,22,BUS,28229,159,41
2026-07,WEEKENDS/HOLIDAY,22,BUS,44091,173,379
2026-07,WEEKDAY,12,BUS,59789,21,14
2026-07,WEEKENDS/HOLIDAY,16,BUS,48051,42,10
2026-07,WEEKDAY,13,BUS,28071,745,387
2026-07,WEEKENDS/HOLIDAY,14,BUS,21159,6,9
2026-07,WEEKENDS/HOLIDAY,0,BUS,58521,12,24
2026-07,WEEKDAY,17,BUS,12021,597,904
2026-07,WEEKENDS/HOLIDAY,0,BUS,62099,2,13
2026-07,WEEKENDS/HOLIDAY,15,BUS,75111,173,75
2026-07,WEEKENDS/HOLIDAY,21,BUS,78151,44,230
2026-07,WEEKENDS/HOLIDAY,17,BUS,59441,525,37
2026-07,WEEKENDS/HOLIDAY,17,BUS,93139,172,231
2026-07,WEEKDAY,21,BUS,24401,3,45
2026-07,WEEKENDS/HOLIDAY,11,BUS,70041,493,284
2026-07,WEEKDAY,13,BUS,62271,170,210
2026-07,WEEKDAY,13,BUS,25239,3,20
2026-07,WEEKDAY,16,BUS,93131,452,674
2026-07,WEEKENDS/HOLIDAY,9,BUS,23359,0,20
2026-07,WEEKENDS/HOLIDAY,19,BUS,65461,55,46
2026-07,WEEKENDS/HOLIDAY,12,BUS,18069,1,0
2026-07,WEEKENDS/HOLIDAY,12,BUS,11111,434,719
2026-07,WEEKENDS/HOLIDAY,9,BUS,76269,301,142
2026-07,WEEKDAY,12,BUS,16049,703,742
2026-07,WEEKENDS/HOLIDAY,15,BUS,61101,710,804
2026-07,WEEKDAY,17,BUS,10211,222,14
2026-07,WEEKENDS/HOLIDAY,14,BUS,23219,68,0
2026-07,WEEKDAY,14,BUS,64391,471,788
2026-07,WEEKENDS/HOLIDAY,22,BUS,46981,952,149
2026-07,WEEKDAY,12,BUS,62041,799,367
2026-07,WEEKDAY,11,BUS,27359,896,392
2026-07,WEEKENDS/HOLIDAY,14,BUS,28461,1435,1418
2026-07,WEEKENDS/HOLIDAY,11,BUS,41121,236,487
2026-07,WEEKENDS/HOLIDAY,10,BUS,25411,2,3
2026-07,WEEKDAY,16,BUS,44021,2284,2886
2026-07,WEEKENDS/HOLIDAY,7,BUS,15229,138,131
2026-07,WEEKENDS/HOLIDAY,6,BUS,93111,2,6
2026-07,WEEKDAY,21,BUS,23031,23,1
2026-07,WEEKDAY,21,BUS,96249,6,24
2026-07,WEEKENDS/HOLIDAY,8,BUS,83381,15,16
2026-07,WEEKDAY,9,BUS,21059,14,509
2026-07,WEEKENDS/HOLIDAY,9,BUS,56051,99,241
2026-07,WEEKENDS/HOLIDAY,11,BUS,75539,122,218
2026-07,WEEKDAY,17,BUS,42169,1101,2517
2026-07,WEEKDAY,18,BUS,58581,2232,652
2026-07,WEEKENDS/HOLIDAY,11,BUS,84031,4027,4365
2026-07,WEEKDAY,11,BUS,93089,577,693
2026-07,WEEKDAY,0,BUS,66581,9,287
2026-07,WEEKENDS/HOLIDAY,16,BUS,46541,941,972
2026-07,WEEKDAY,21,BUS,92211,48,197
2026-07,WEEKENDS/HOLIDAY,5,BUS,40501,31,0
2026-07,WEEKENDS/HOLIDAY,8,BUS,75589,82,104
2026-07,WEEKDAY,13,BUS,28039,456,960
2026-07,WEEKDAY,16,BUS,44159,5898,267
2026-07,WEEKDAY,12,BUS,58039,81,34
2026-07,WEEKDAY,15,BUS,43309,64,336
2026-07,WEEKENDS/HOLIDAY,10,BUS,51079,429,502
2026-07,WEEKDAY,14,BUS,47539,393,159
2026-07,WEEKENDS/HOLIDAY,0,BUS,69099,0,3
2026-07,WEEKDAY,14,BUS,77141,78,404
2026-07,WEEKENDS/HOLIDAY,18,BUS,77101,3,64
2026-07,WEEKDAY,6,BUS,41131,77,288
2026-07,WEEKENDS/HOLIDAY,21,BUS,11069,39,75
2026-07,WEEKDAY,6,BUS,84309,1267,819
2026-07,WEEKENDS/HOLIDAY,17,BUS,58089,157,19
2026-07,WEEKENDS/HOLIDAY,11,BUS,58381,479,172
2026-07,WEEKENDS/HOLIDAY,9,BUS,22451,243,223
2026-07,WEEKDAY,11,BUS,84369,1837,504
2026-07,WEEKENDS/HOLIDAY,1,BUS,28561,1,8
2026-07,WEEKDAY,17,BUS,40059,881,320
2026-07,WEEKENDS/HOLIDAY,5,BUS,47809,22,35
2026-07,WEEKENDS/HOLIDAY,20,BUS,25199,19,16
2026-07,WEEKDAY,20,BUS,63009,9220,1513
2026-07,WEEKENDS/HOLIDAY,14,BUS,23261,1,0
2026-07,WEEKDAY,13,BUS,41009,1252,1169
2026-07,WEEKDAY,9,BUS,44701,1193,387
2026-07,WEEKENDS/HOLIDAY,23,BUS,99109,16,4
2026-07,WEEKDAY,21,BUS,14209,220,1133
2026-07,WEEKENDS/HOLIDAY,16,BUS,58511,565,270
2026-07,WEEKENDS/HOLIDAY,5,BUS,43969,1,0
2026-07,WEEKDAY,0,BUS,11499,1,24
2026-07,WEEKENDS/HOLIDAY,16,BUS,50019,268,152
2026-07,WEEKENDS/HOLIDAY,17,BUS,01549,154,72
2026-07,WEEKDAY,16,BUS,28361,134,216
2026-07,WEEKDAY,14,BUS,99111,14,144
2026-07,WEEKENDS/HOLIDAY,20,BUS,99071,4,8
2026-07,WEEKENDS/HOLIDAY,1,BUS,54181,12,35
2026-07,WEEKDAY,12,BUS,32151,0,1
2026-07,WEEKENDS/HOLIDAY,23,BUS,65141,86,62
2026-07,WEEKENDS/HOLIDAY,5,BUS,75499,35,2
2026-07,WEEKENDS/HOLIDAY,18,BUS,67451,74,68
2026-07,WEEKENDS/HOLIDAY,7,BUS,46109,6988,8156
2026-07,WEEKENDS/HOLIDAY,15,BUS,11269,585,371
2026-07,WEEKDAY,10,BUS,52449,373,379
2026-07,WEEKDAY,15,BUS,52271,2006,1229
2026-07,WEEKDAY,13,BUS,72131,12,36
2026-07,WEEKENDS/HOLIDAY,11,BUS,47021,7,6
2026-07,WEEKENDS/HOLIDAY,17,BUS,13101,289,287
2026-07,WEEKDAY,5,BUS,67179,82,21
2026-07,WEEKDAY,12,BUS,55259,293,52
2026-07,WEEKENDS/HOLIDAY,0,BUS,52171,126,29
2026-07,WEEKDAY,8,BUS,21551,1942,804
2026-07,WEEKENDS/HOLIDAY,11,BUS,96061,111,153
2026-07,WEEKDAY,6,BUS,66021,252,323
2026-07,WEEKENDS/HOLIDAY,12,BUS,53341,130,591
2026-07,WEEKENDS/HOLIDAY,23,BUS,96029,12,1
2026-07,WEEKDAY,15,BUS,30039,84,838
2026-07,WEEKENDS/HOLIDAY,18,BUS,63239,95,247
2026-07,WEEKENDS/HOLIDAY,10,BUS,96329,8,2
2026-07,WEEKENDS/HOLIDAY,19,BUS,83159,143,174
2026-07,WEEKENDS/HOLIDAY,14,BUS,21249,191,317
2026-07,WEEKENDS/HOLIDAY,6,BUS,44369,13,54
2026-07,WEEKENDS/HOLIDAY,0,BUS,09022,111,72
2026-07,WEEKENDS/HOLIDAY,0,BUS,44181,2,51
2026-07,WEEKDAY,10,BUS,41101,147,160
2026-07,WEEKENDS/HOLIDAY,10,BUS,25339,3,0
2026-07,WEEKDAY,10,BUS,21011,163,595
2026-07,WEEKDAY,6,BUS,98149,14,1
2026-07,WEEKENDS/HOLIDAY,18,BUS,53121,640,481
2026-07,WEEKDAY,7,BUS,75489,3717,1661
2026-07,WEEKDAY,13,BUS,25491,8,0
2026-07,WEEKENDS/HOLIDAY,15,BUS,65499,29,57
2026-07,WEEKENDS/HOLIDAY,7,BUS,10519,200,63
2026-07,WEEKENDS/HOLIDAY,16,BUS,81111,3631,3291
2026-07,WEEKDAY,16,BUS,21689,2253,548
2026-07,WEEKDAY,0,BUS,02151,144,45
2026-07,WEEKENDS/HOLIDAY,18,BUS,64131,18,46
2026-07,WEEKENDS/HOLIDAY,14,BUS,24519,13,71
2026-07,WEEKDAY,23,BUS,46441,15,896
2026-07,WEEKENDS/HOLIDAY,14,BUS,76391,379,172
2026-07,WEEKDAY,19,BUS,70031,2551,1222
2026-07,WEEKENDS/HOLIDAY,11,BUS,30081,58,16
2026-07,WEEKENDS/HOLIDAY,10,BUS,53011,154,125
2026-07,WEEKDAY,10,BUS,01629,363,722
2026-07,WEEKENDS/HOLIDAY,15,BUS,11079,236,355
2026-07,WEEKDAY,7,BUS,57131,985,341
2026-07,WEEKENDS/HOLIDAY,6,BUS,43231,53,37
2026-07,WEEKDAY,15,BUS,44499,526,478
2026-07,WEEKENDS/HOLIDAY,9,BUS,10371,1134,278
2026-07,WEEKDAY,7,BUS,28659,450,814
2026-07,WEEKENDS/HOLIDAY,8,BUS,64441,119,333
2026-07,WEEKENDS/HOLIDAY,1,BUS,92041,2,11
2026-07,WEEKDAY,19,BUS,65599,2,103
2026-07,WEEKENDS/HOLIDAY,18,BUS,84161,43,24
2026-07,WEEKENDS/HOLIDAY,14,BUS,82149,363,155
2026-07,WEEKENDS/HOLIDAY,8,BUS,40399,594,1
2026-07,WEEKDAY,19,BUS,44521,191,805
2026-07,WEEKDAY,15,BUS,84141,415,436
2026-07,WEEKENDS/HOLIDAY,10,BUS,26039,11,0
2026-07,WEEKENDS/HOLIDAY,16,BUS,03411,0,16
2026-07,WEEKENDS/HOLIDAY,13,BUS,46111,310,290
2026-07,WEEKDAY,15,BUS,44181,385,773
2026-07,WEEKDAY,13,BUS,40389,2331,361
2026-07,WEEKENDS/HOLIDAY,9,BUS,12129,204,328
2026-07,WEEKDAY,20,BUS,03011,5050,751
2026-07,WEEKDAY,12,BUS,70231,808,360
2026-07,WEEKDAY,19,BUS,67399,1175,1969
2026-07,WEEKDAY,0,BUS,62221,23,63
2026-07,WEEKDAY,16,BUS,19099,294,859
2026-07,WEEKDAY,10,BUS,40501,340,14
2026-07,WEEKENDS/HOLIDAY,18,BUS,43551,143,12
2026-07,WEEKDAY,6,BUS,84511,2162,338
2026-07,WEEKDAY,8,BUS,10011,620,2462
2026-07,WEEKDAY,21,BUS,21199,129,488
2026-07,WEEKENDS/HOLIDAY,13,BUS,17131,90,83
2026-07,WEEKDAY,6,BUS,66551,406,51
2026-07,WEEKENDS/HOLIDAY,18,BUS,67391,348,242
2026-07,WEEKENDS/HOLIDAY,0,BUS,82061,351,217
2026-07,WEEKENDS/HOLIDAY,8,BUS,97079,202,3
2026-07,WEEKDAY,1,BUS,15091,1,0
2026-07,WEEKENDS/HOLIDAY,11,BUS,17041,3282,1452
2026-07,WEEKDAY,23,BUS,46431,8,1615
2026-07,WEEKENDS/HOLIDAY,5,BUS,11021,53,13
2026-07,WEEKDAY,11,BUS,62069,153,119
2026-07,WEEKENDS/HOLIDAY,16,BUS,80211,60,175
2026-07,WEEKENDS/HOLIDAY,12,BUS,67741,52,80
2026-07,WEEKDAY,16,BUS,06069,422,493
2026-07,WEEKENDS/HOLIDAY,20,BUS,15121,12,0
2026-07,WEEKDAY,6,BUS,76439,2230,239
2026-07,WEEKDAY,7,BUS,47189,0,40
2026-07,WEEKDAY,8,BUS,19061,39,369
2026-07,WEEKENDS/HOLIDAY,13,BUS,72161,9,3
2026-07,WEEKDAY,1,BUS,47751,0,2
2026-07,WEEKDAY,0,BUS,55249,1,0
2026-07,WEEKENDS/HOLIDAY,8,BUS,44679,13,85
2026-07,WEEKENDS/HOLIDAY,15,BUS,09111,803,552
2026-07,WEEKDAY,13,BUS,27539,459,217
2026-07,WEEKDAY,22,BUS,77209,436,599
2026-07,WEEKDAY,8,BUS,96131,943,198
2026-07,WEEKENDS/HOLIDAY,23,BUS,43349,20,105
2026-07,WEEKDAY,8,BUS,43801,624,403
2026-07,WEEKENDS/HOLIDAY,11,BUS,21549,22,3
2026-07,WEEKENDS/HOLIDAY,9,BUS,63101,378,292
2026-07,WEEKENDS/HOLIDAY,13,BUS,44119,127,266
2026-07,WEEKDAY,10,BUS,53269,63,330
2026-07,WEEKENDS/HOLIDAY,9,BUS,06189,79,123
2026-07,WEEKDAY,23,BUS,52409,28,111
2026-07,WEEKENDS/HOLIDAY,18,BUS,75499,385,139
2026-07,WEEKDAY,5,BUS,67461,275,26
2026-07,WEEKENDS/HOLIDAY,17,BUS,25209,5,146
2026-07,WEEKDAY,18,BUS,31171,6,9
2026-07,WEEKDAY,11,BUS,54221,1189,587
2026-07,WEEKDAY,0,BUS,53049,144,69
2026-07,WEEKDAY,13,BUS,04222,5432,3406
2026-07,WEEKDAY,15,BUS,77239,1921,639
2026-07,WEEKENDS/HOLIDAY,12,BUS,92249,426,768
2026-07,WEEKENDS/HOLIDAY,12,BUS,57119,1526,2371
2026-07,WEEKDAY,9,BUS,65049,823,373
2026-07,WEEKDAY,13,BUS,24671,39,3
2026-07,WEEKDAY,6,BUS,67509,112,10
2026-07,WEEKDAY,1,BUS,83109,0,20
2026-07,WEEKENDS/HOLIDAY,11,BUS,96311,5,56
2026-07,WEEKENDS/HOLIDAY,23,BUS,46211,593,10078
2026-07,WEEKDAY,11,BUS,16091,451,647
2026-07,WEEKDAY,17,BUS,40459,4,2266
2026-07,WEEKENDS/HOLIDAY,10,BUS,84659,901,22
2026-07,WEEKDAY,9,BUS,40361,1411,770
2026-07,WEEKENDS/HOLIDAY,10,BUS,14139,283,589
2026-07,WEEKDAY,22,BUS,78149,111,201
2026-07,WEEKENDS/HOLIDAY,13,BUS,65551,24,99
2026-07,WEEKENDS/HOLIDAY,23,BUS,43249,12,63
2026-07,WEEKENDS/HOLIDAY,13,BUS,43091,75,78
2026-07,WEEKENDS/HOLIDAY,8,BUS,67139,313,180
2026-07,WEEKDAY,21,BUS,67299,100,37
2026-07,WEEKDAY,12,BUS,96039,262,275
2026-07,WEEKENDS/HOLIDAY,15,BUS,22421,9,0
2026-07,WEEKDAY,9,BUS,14341,647,85
2026-07,WEEKDAY,13,BUS,48089,2,16
2026-07,WEEKDAY,18,BUS,52441,649,1170
2026-07,WEEKENDS/HOLIDAY,1,BUS,46659,2,1
2026-07,WEEKDAY,9,BUS,26031,2,76
2026-07,WEEKDAY,11,BUS,77301,277,229
2026-07,WEEKDAY,10,BUS,18149,501,503
2026-07,WEEKDAY,11,BUS,63179,405,269
2026-07,WEEKDAY,11,BUS,54261,6141,1461
2026-07,WEEKENDS/HOLIDAY,0,BUS,92181,10,1
2026-07,WEEKDAY,19,BUS,44801,324,2878
2026-07,WEEKDAY,0,BUS,11201,10,5
2026-07,WEEKDAY,19,BUS,66581,177,1735
2026-07,WEEKENDS/HOLIDAY,0,BUS,64061,13,26
2026-07,WEEKDAY,14,BUS,43649,941,885
2026-07,WEEKDAY,23,BUS,94019,40,31
2026-07,WEEKDAY,10,BUS,97189,62,48
2026-07,WEEKDAY,16,BUS,92201,477,499
2026-07,WEEKENDS/HOLIDAY,6,BUS,68159,2,35
2026-07,WEEKDAY,18,BUS,49119,981,15
2026-07,WEEKENDS/HOLIDAY,0,BUS,51089,0,7
2026-07,WEEKENDS/HOLIDAY,12,BUS,59799,62,60
2026-07,WEEKENDS/HOLIDAY,7,BUS,28349,1226,48
2026-07,WEEKENDS/HOLIDAY,14,BUS,58171,45,8
2026-07,WEEKENDS/HOLIDAY,11,BUS,46379,188,34
2026-07,WEEKDAY,17,BUS,55321,14,459
2026-07,WEEKENDS/HOLIDAY,20,BUS,93039,175,340
2026-07,WEEKENDS/HOLIDAY,15,BUS,45229,4,12
2026-07,WEEKENDS/HOLIDAY,22,BUS,22459,10,108
2026-07,WEEKDAY,0,BUS,54339,244,61
2026-07,WEEKDAY,16,BUS,40201,1443,758
2026-07,WEEKENDS/HOLIDAY,8,BUS,70029,78,172
2026-07,WEEKDAY,19,BUS,17139,388,748
2026-07,WEEKDAY,22,BUS,20319,122,64
2026-07,WEEKENDS/HOLIDAY,19,BUS,14329,115,364
2026-07,WEEKENDS/HOLIDAY,19,BUS,21371,532,834
2026-07,WEEKDAY,7,BUS,29161,1,0
2026-07,WEEKENDS/HOLIDAY,19,BUS,46661,40,378
2026-07,WEEKENDS/HOLIDAY,18,BUS,67029,48,153
2026-07,WEEKDAY,5,BUS,53199,153,86
2026-07,WEEKENDS/HOLIDAY,6,BUS,53219,14,26
2026-07,WEEKENDS/HOLIDAY,17,BUS,52139,178,220
2026-07,WEEKENDS/HOLIDAY,21,BUS,67109,138,297
2026-07,WEEKDAY,18,BUS,11239,1344,969
2026-07,WEEKENDS/HOLIDAY,10,BUS,44699,800,472
2026-07,WEEKENDS/HOLIDAY,21,BUS,93129,45,39
2026-07,WEEKENDS/HOLIDAY,22,BUS,67739,21,22
2026-07,WEEKENDS/HOLIDAY,14,BUS,80011,393,454
2026-07,WEEKENDS/HOLIDAY,0,BUS,05421,28,2
2026-07,WEEKDAY,16,BUS,54271,663,2080
2026-07,WEEKDAY,21,BUS,43489,78,1140
2026-07,WEEKENDS/HOLIDAY,19,BUS,21541,3,29
2026-07,WEEKENDS/HOLIDAY,15,BUS,46789,311,41
2026-07,WEEKDAY,14,BUS,43961,57,239
2026-07,WEEKDAY,23,BUS,22491,20,422
2026-07,WEEKENDS/HOLIDAY,14,BUS,64051,312,360
2026-07,WEEKDAY,9,BUS,67169,111,91
2026-07,WEEKENDS/HOLIDAY,9,BUS,27349,817,274
2026-07,WEEKDAY,20,BUS,18011,513,473
2026-07,WEEKDAY,19,BUS,67381,1183,1162
2026-07,WEEKDAY,23,BUS,05199,300,99
2026-07,WEEKENDS/HOLIDAY,21,BUS,21431,309,426
2026-07,WEEKDAY,14,BUS,84321,313,415
2026-07,WEEKENDS/HOLIDAY,23,BUS,66509,37,63
2026-07,WEEKDAY,6,BUS,55159,1043,834
2026-07,WEEKENDS/HOLIDAY,21,BUS,28021,30,5
2026-07,WEEKENDS/HOLIDAY,1,BUS,75051,3,0
2026-07,WEEKENDS/HOLIDAY,11,BUS,94011,38,166
2026-07,WEEKENDS/HOLIDAY,22,BUS,58299,43,138
2026-07,WEEKENDS/HOLIDAY,22,BUS,05539,24,80
2026-07,WEEKDAY,10,BUS,21711,102,163
2026-07,WEEKDAY,9,BUS,28449,511,1726
2026-07,WEEKDAY,9,BUS,59801,1864,383
2026-07,WEEKENDS/HOLIDAY,22,BUS,59239,394,1443
2026-07,WEEKDAY,14,BUS,75179,430,1341
2026-07,WEEKENDS/HOLIDAY,19,BUS,68159,19,28
2026-07,WEEKENDS/HOLIDAY,15,BUS,31141,25,10
2026-07,WEEKENDS/HOLIDAY,20,BUS,28279,96,169
2026-07,WEEKENDS/HOLIDAY,10,BUS,32071,0,1
2026-07,WEEKDAY,12,BUS,21689,969,283
2026-07,WEEKENDS/HOLIDAY,11,BUS,24601,3,7
2026-07,WEEKDAY,17,BUS,60069,3455,479
2026-07,WEEKENDS/HOLIDAY,20,BUS,53339,20,7
2026-07,WEEKENDS/HOLIDAY,6,BUS,01341,19,8
2026-07,WEEKENDS/HOLIDAY,9,BUS,46781,52,30
2026-07,WEEKENDS/HOLIDAY,15,BUS,43741,20,41
2026-07,WEEKENDS/HOLIDAY,23,BUS,63161,2,24
2026-07,WEEKDAY,12,BUS,50349,616,395
2026-07,WEEKENDS/HOLIDAY,10,BUS,22449,429,71
2026-07,WEEKDAY,17,BUS,29129,1612,63
2026-07,WEEKENDS/HOLIDAY,12,BUS,45071,152,25
2026-07,WEEKENDS/HOLIDAY,15,BUS,59629,50,408
2026-07,WEEKDAY,10,BUS,29011,138,95
2026-07,WEEKENDS/HOLIDAY,7,BUS,58031,2,14
2026-07,WEEKDAY,0,BUS,67309,3,19
2026-07,WEEKDAY,9,BUS,63081,656,440
2026-07,WEEKENDS/HOLIDAY,19,BUS,12021,80,336
2026-07,WEEKDAY,5,BUS,25421,907,1
2026-07,WEEKENDS/HOLIDAY,6,BUS,10009,741,886
2026-07,WEEKENDS/HOLIDAY,16,BUS,83149,20,27
2026-07,WEEKDAY,18,BUS,58149,516,172
2026-07,WEEKENDS/HOLIDAY,22,BUS,05631,100,174
2026-07,WEEKDAY,7,BUS,64397,883,423
2026-07,WEEKENDS/HOLIDAY,14,BUS,75549,0,242
2026-07,WEEKDAY,12,BUS,84039,4077,10292
2026-07,WEEKENDS/HOLIDAY,20,BUS,54539,102,53
2026-07,WEEKENDS/HOLIDAY,21,BUS,55059,118,80
2026-07,WEEKENDS/HOLIDAY,11,BUS,31031,12,6
2026-07,WEEKENDS/HOLIDAY,8,BUS,03223,73,102
2026-07,WEEKDAY,20,BUS,84059,2346,1977
2026-07,WEEKDAY,9,BUS,71331,40,194
2026-07,WEEKDAY,16,BUS,77341,418,369
2026-07,WEEKENDS/HOLIDAY,12,BUS,75361,120,66
2026-07,WEEKDAY,8,BUS,46739,296,1111
2026-07,WEEKDAY,8,BUS,10321,1053,977
2026-07,WEEKDAY,19,BUS,54251,28,83
2026-07,WEEKENDS/HOLIDAY,0,BUS,73039,0,1
2026-07,WEEKENDS/HOLIDAY,5,BUS,63181,2,0
2026-07,WEEKENDS/HOLIDAY,22,BUS,90029,5,59
2026-07,WEEKDAY,16,BUS,82119,1430,1120
2026-07,WEEKENDS/HOLIDAY,18,BUS,12099,520,76
2026-07,WEEKENDS/HOLIDAY,15,BUS,91061,39,93
2026-07,WEEKENDS/HOLIDAY,0,BUS,83249,0,3
2026-07,WEEKENDS/HOLIDAY,9,BUS,63239,161,397
2026-07,WEEKENDS/HOLIDAY,9,BUS,55079,144,169
2026-07,WEEKENDS/HOLIDAY,18,BUS,16119,40,4
2026-07,WEEKENDS/HOLIDAY,19,BUS,49251,63,1
2026-07,WEEKENDS/HOLIDAY,11,BUS,67051,704,206
2026-07,WEEKDAY,13,BUS,27021,130,59
2026-07,WEEKENDS/HOLIDAY,21,BUS,84111,165,196
2026-07,WEEKENDS/HOLIDAY,20,BUS,57041,15,14
2026-07,WEEKENDS/HOLIDAY,0,BUS,84369,2,10
2026-07,WEEKENDS/HOLIDAY,21,BUS,44151,59,85
2026-07,WEEKDAY,14,BUS,61119,216,1076
2026-07,WEEKENDS/HOLIDAY,18,BUS,50038,1991,2027
2026-07,WEEKENDS/HOLIDAY,8,BUS,95051,107,477
2026-07,WEEKENDS/HOLIDAY,0,BUS,59039,19,11
2026-07,WEEKENDS/HOLIDAY,15,BUS,53331,134,147
2026-07,WEEKDAY,16,BUS,15221,878,947
2026-07,WEEKENDS/HOLIDAY,13,BUS,28439,237,951
2026-07,WEEKDAY,15,BUS,52129,1402,1781
2026-07,WEEKDAY,6,BUS,82149,890,491
2026-07,WEEKENDS/HOLIDAY,14,BUS,46111,303,265
2026-07,WEEKDAY,0,BUS,62169,1,4
2026-07,WEEKENDS/HOLIDAY,10,BUS,66331,901,772
2026-07,WEEKENDS/HOLIDAY,12,BUS,75201,115,310
2026-07,WEEKDAY,13,BUS,65801,707,513
2026-07,WEEKDAY,13,BUS,50259,79,479
2026-07,WEEKDAY,7,BUS,77009,32454,56659
2026-07,WEEKENDS/HOLIDAY,19,BUS,49059,14,5
2026-07,WEEKENDS/HOLIDAY,11,BUS,62169,39,43
2026-07,WEEKENDS/HOLIDAY,0,BUS,67501,8,15
2026-07,WEEKENDS/HOLIDAY,13,BUS,14051,138,164
2026-07,WEEKDAY,16,BUS,54248,5315,3707
2026-07,WEEKENDS/HOLIDAY,14,BUS,56059,313,158
2026-07,WEEKDAY,7,BUS,44661,1566,349
2026-07,WEEKENDS/HOLIDAY,17,BUS,45279,266,32
2026-07,WEEKENDS/HOLIDAY,22,BUS,44379,15,171
2026-07,WEEKENDS/HOLIDAY,21,BUS,05013,1813,856
2026-07,WEEKENDS/HOLIDAY,14,BUS,96299,196,75
2026-07,WEEKENDS/HOLIDAY,6,BUS,75461,10,25
2026-07,WEEKENDS/HOLIDAY,13,BUS,22141,107,1
2026-07,WEEKDAY,7,BUS,81069,1540,1271
